dataset_name,sensitive_attribute,group,n_samples,mean_dox,std_dox,median_dox,min_dox,max_dox,mean_clarity,mean_distinctiveness,mean_coverage,dox_gap,clarity_gap,distinctiveness_gap,coverage_gap,evaluation_time_seconds
hist_bias_Y_ly_0.00,A,Group_0,1634,0.8122848477003589,0.012693049271041099,0.8132999397391578,0.583124979745867,0.8133300297230872,0.5333333333333332,0.9970043267629299,1.0,0.0008121556807032526,1.1102230246251565e-16,0.002320444802009103,0.0,0.11419534683227539
hist_bias_Y_ly_0.00,A,Group_1,1666,0.8114726920196557,0.017846421109567943,0.8133012334483813,0.47067447364851595,0.8133308279946211,0.5333333333333333,0.9946838819609208,1.0,0.0008121556807032526,1.1102230246251565e-16,0.002320444802009103,0.0,0.11419534683227539
hist_bias_Q_lhq_0.00,A,Group_0,1634,0.8122848477003589,0.012693049271041099,0.8132999397391578,0.583124979745867,0.8133300297230872,0.5333333333333332,0.9970043267629299,1.0,0.0008121556807032526,1.1102230246251565e-16,0.002320444802009103,0.0,0.14710545539855957
hist_bias_Q_lhq_0.00,A,Group_1,1666,0.8114726920196557,0.017846421109567943,0.8133012334483813,0.47067447364851595,0.8133308279946211,0.5333333333333333,0.9946838819609208,1.0,0.0008121556807032526,1.1102230246251565e-16,0.002320444802009103,0.0,0.14710545539855957
hist_bias_R_lhr_0.00,A,Group_0,1634,0.8122848477003589,0.012693049271041099,0.8132999397391578,0.583124979745867,0.8133300297230872,0.5333333333333332,0.9970043267629299,1.0,0.0008121556807032526,1.1102230246251565e-16,0.002320444802009103,0.0,0.1464827060699463
hist_bias_R_lhr_0.00,A,Group_1,1666,0.8114726920196557,0.017846421109567943,0.8133012334483813,0.47067447364851595,0.8133308279946211,0.5333333333333333,0.9946838819609208,1.0,0.0008121556807032526,1.1102230246251565e-16,0.002320444802009103,0.0,0.1464827060699463
interaction_bias_lyb_0.00,A,Group_0,1634,0.8122848477003589,0.012693049271041099,0.8132999397391578,0.583124979745867,0.8133300297230872,0.5333333333333332,0.9970043267629299,1.0,0.0008121556807032526,1.1102230246251565e-16,0.002320444802009103,0.0,0.14355254173278809
interaction_bias_lyb_0.00,A,Group_1,1666,0.8114726920196557,0.017846421109567943,0.8133012334483813,0.47067447364851595,0.8133308279946211,0.5333333333333333,0.9946838819609208,1.0,0.0008121556807032526,1.1102230246251565e-16,0.002320444802009103,0.0,0.14355254173278809
meas_bias_Y_linear_lmy_0.00,A,Group_0,1634,0.8122848477003589,0.012693049271041099,0.8132999397391578,0.583124979745867,0.8133300297230872,0.5333333333333332,0.9970043267629299,1.0,0.0008121556807032526,1.1102230246251565e-16,0.002320444802009103,0.0,0.1481328010559082
meas_bias_Y_linear_lmy_0.00,A,Group_1,1666,0.8114726920196557,0.017846421109567943,0.8133012334483813,0.47067447364851595,0.8133308279946211,0.5333333333333333,0.9946838819609208,1.0,0.0008121556807032526,1.1102230246251565e-16,0.002320444802009103,0.0,0.1481328010559082
meas_bias_Y_nonlinear_lmy_0.00,A,Group_0,1634,0.8122848477003589,0.012693049271041099,0.8132999397391578,0.583124979745867,0.8133300297230872,0.5333333333333332,0.9970043267629299,1.0,0.0008121556807032526,1.1102230246251565e-16,0.002320444802009103,0.0,0.14803051948547363
meas_bias_Y_nonlinear_lmy_0.00,A,Group_1,1666,0.8114726920196557,0.017846421109567943,0.8133012334483813,0.47067447364851595,0.8133308279946211,0.5333333333333333,0.9946838819609208,1.0,0.0008121556807032526,1.1102230246251565e-16,0.002320444802009103,0.0,0.14803051948547363
meas_bias_R_lm_0.00,A,Group_0,1634,0.8122848477003589,0.012693049271041099,0.8132999397391578,0.583124979745867,0.8133300297230872,0.5333333333333332,0.9970043267629299,1.0,0.0008121556807032526,1.1102230246251565e-16,0.002320444802009103,0.0,0.14217424392700195
meas_bias_R_lm_0.00,A,Group_1,1666,0.8114726920196557,0.017846421109567943,0.8133012334483813,0.47067447364851595,0.8133308279946211,0.5333333333333333,0.9946838819609208,1.0,0.0008121556807032526,1.1102230246251565e-16,0.002320444802009103,0.0,0.14217424392700195
undersample_pu_0.00,A,Group_0,2474,0.8108032997677413,0.018389772466595827,0.8128704367969055,0.4687051392101801,0.8132959063957383,0.5333333333333332,0.9927713326697374,1.0,0.0003413615631558953,1.1102230246251565e-16,0.0009753187518742878,0.0,0.15947866439819336
undersample_pu_0.00,A,Group_1,2476,0.8104619382045855,0.019029570696178322,0.8128810962488418,0.48161843510883773,0.8132940318270464,0.5333333333333333,0.9917960139178631,1.0,0.0003413615631558953,1.1102230246251565e-16,0.0009753187518742878,0.0,0.15947866439819336
representation_bias_lr_true0.00,A,Group_0,2474,0.8108032997677413,0.018389772466595827,0.8128704367969055,0.4687051392101801,0.8132959063957383,0.5333333333333332,0.9927713326697374,1.0,0.0003413615631558953,1.1102230246251565e-16,0.0009753187518742878,0.0,0.19535279273986816
representation_bias_lr_true0.00,A,Group_1,2476,0.8104619382045855,0.019029570696178322,0.8128810962488418,0.48161843510883773,0.8132940318270464,0.5333333333333333,0.9917960139178631,1.0,0.0003413615631558953,1.1102230246251565e-16,0.0009753187518742878,0.0,0.19535279273986816
label_noise_sy_0.00,A,Group_0,1634,0.8122848477003589,0.012693049271041099,0.8132999397391578,0.583124979745867,0.8133300297230872,0.5333333333333332,0.9970043267629299,1.0,0.0008121556807032526,1.1102230246251565e-16,0.002320444802009103,0.0,0.10815691947937012
label_noise_sy_0.00,A,Group_1,1666,0.8114726920196557,0.017846421109567943,0.8133012334483813,0.47067447364851595,0.8133308279946211,0.5333333333333333,0.9946838819609208,1.0,0.0008121556807032526,1.1102230246251565e-16,0.002320444802009103,0.0,0.10815691947937012
hist_bias_Y_ly_0.10,A,Group_0,1634,0.8120181305963576,0.014350700598179042,0.8132523091917251,0.5509397862738297,0.8133253164297605,0.5333333333333332,0.9962422778943553,1.0,0.000807301950385364,1.1102230246251565e-16,0.002306577001101262,0.0,0.11006593704223633
hist_bias_Y_ly_0.10,A,Group_1,1666,0.8112108286459723,0.018717571922989035,0.8132554476540567,0.516788032721162,0.8133272535784366,0.5333333333333333,0.993935700893254,1.0,0.000807301950385364,1.1102230246251565e-16,0.002306577001101262,0.0,0.11006593704223633
hist_bias_Q_lhq_0.10,A,Group_0,1634,0.8116521120969072,0.016379212858616952,0.8131664908646126,0.5012257085431874,0.8133178813476881,0.5333333333333332,0.9951965107530686,1.0,0.0008167958622392613,1.1102230246251565e-16,0.002333702463541143,0.0,0.14578723907470703
hist_bias_Q_lhq_0.10,A,Group_1,1666,0.810835316234668,0.020202065965748167,0.8131684434702999,0.4666651436320055,0.8133199464223211,0.5333333333333333,0.9928628082895274,1.0,0.0008167958622392613,1.1102230246251565e-16,0.002333702463541143,0.0,0.14578723907470703
hist_bias_R_lhr_0.10,A,Group_0,1634,0.8116083136617112,0.014476457277229517,0.8131212813930323,0.5566263209378131,0.8133123431549039,0.5333333333333332,0.9950713723667937,1.0,0.0006382257911049516,1.1102230246251565e-16,0.001823502260299703,0.0,0.1702406406402588
hist_bias_R_lhr_0.10,A,Group_1,1666,0.8109700878706062,0.019258194509871807,0.8131293716208909,0.49397148016092174,0.8133173343245635,0.5333333333333333,0.993247870106494,1.0,0.0006382257911049516,1.1102230246251565e-16,0.001823502260299703,0.0,0.1702406406402588
interaction_bias_lyb_0.10,A,Group_0,1634,0.8073088466358943,0.026380552086868146,0.8120557793580777,0.493796928971278,0.813206437476385,0.5333333333333332,0.9827871808644599,1.0,0.0013136870944071566,1.1102230246251565e-16,0.003753391698306241,0.0,0.14527153968811035
interaction_bias_lyb_0.10,A,Group_1,1666,0.8059951595414871,0.030293576157790898,0.8121050619247627,0.49231393179754124,0.8132370898325292,0.5333333333333333,0.9790337891661537,1.0,0.0013136870944071566,1.1102230246251565e-16,0.003753391698306241,0.0,0.14527153968811035
meas_bias_Y_linear_lmy_0.10,A,Group_0,1634,0.8120181305963576,0.014350700598179042,0.8132523091917251,0.5509397862738297,0.8133253164297605,0.5333333333333332,0.9962422778943553,1.0,0.000807301950385364,1.1102230246251565e-16,0.002306577001101262,0.0,0.14603781700134277
meas_bias_Y_linear_lmy_0.10,A,Group_1,1666,0.8112108286459723,0.018717571922989035,0.8132554476540567,0.516788032721162,0.8133272535784366,0.5333333333333333,0.993935700893254,1.0,0.000807301950385364,1.1102230246251565e-16,0.002306577001101262,0.0,0.14603781700134277
meas_bias_Y_nonlinear_lmy_0.10,A,Group_0,1634,0.8122334693657466,0.01299720253756606,0.8132937820661109,0.578372822554041,0.8133294204702698,0.5333333333333332,0.9968575315211805,1.0,0.0008217388570859185,1.1102230246251565e-16,0.002347825305959672,0.0,0.14767861366271973
meas_bias_Y_nonlinear_lmy_0.10,A,Group_1,1666,0.8114117305086607,0.018134251076693256,0.8132953142988253,0.46801420899358936,0.8133303659577252,0.5333333333333333,0.9945097062152208,1.0,0.0008217388570859185,1.1102230246251565e-16,0.002347825305959672,0.0,0.14767861366271973
meas_bias_R_lm_0.10,A,Group_0,1634,0.7904008400174621,0.060032111251016436,0.809580360430575,0.46415682515547363,0.8129487475501512,0.5333333333333332,0.9344785905260825,1.0,0.0004086809749782594,1.1102230246251565e-16,0.0011676599285092015,0.0,0.14031648635864258
meas_bias_R_lm_0.10,A,Group_1,1666,0.7908095209924404,0.05543433766089568,0.8096126948291914,0.4633494590582533,0.8129863360795708,0.5333333333333333,0.9356462504545917,1.0,0.0004086809749782594,1.1102230246251565e-16,0.0011676599285092015,0.0,0.14031648635864258
undersample_pu_0.10,A,Group_0,2474,0.812300886914257,0.012585104767922094,0.8132949626892334,0.5753435528127488,0.8133296149733601,0.5333333333333332,0.997050153088353,1.0,0.0003736387311303879,1.1102230246251565e-16,0.00106753923180114,0.0,0.09155678749084473
undersample_pu_0.10,A,Group_1,248,0.8126745256453873,0.006578389745705561,0.8132922681887617,0.715298744156486,0.8133292971837476,0.5333333333333333,0.9981176923201541,1.0,0.0003736387311303879,1.1102230246251565e-16,0.00106753923180114,0.0,0.09155678749084473
representation_bias_lr_true0.10,A,Group_0,2474,0.8086550906196949,0.02275507294094278,0.8123609013778972,0.4916754552800482,0.8132486361889754,0.5333333333333332,0.9866335922467473,1.0,0.004049875365939926,1.1102230246251565e-16,0.01157107247411382,0.0,0.12901806831359863
representation_bias_lr_true0.10,A,Group_1,248,0.8127049659856348,0.00036353538988733206,0.8128552104704418,0.8117546581159365,0.8130479317274647,0.5333333333333333,0.9982046647208611,1.0,0.004049875365939926,1.1102230246251565e-16,0.01157107247411382,0.0,0.12901806831359863
label_noise_sy_0.10,A,Group_0,1634,0.8097558386719793,0.019653391669839072,0.8126026463381483,0.5025327624477678,0.8132608842706801,0.5333333333333332,0.9897785866818457,1.0,0.0009371130313553522,1.1102230246251565e-16,0.002677465803872625,0.0,0.14245176315307617
label_noise_sy_0.10,A,Group_1,1666,0.808818725640624,0.02299510799581289,0.8126308862809897,0.49716206436556565,0.8132783873017093,0.5333333333333333,0.9871011208779731,1.0,0.0009371130313553522,1.1102230246251565e-16,0.002677465803872625,0.0,0.14245176315307617
hist_bias_Y_ly_0.20,A,Group_0,1634,0.8121813357980789,0.0131383234376458,0.8132993727515095,0.5820721092415373,0.8133299736251743,0.5333333333333332,0.9967085784707019,1.0,0.0008295719201943941,1.1102230246251565e-16,0.002370205486269983,0.0,0.10878992080688477
hist_bias_Y_ly_0.20,A,Group_1,1666,0.8113517638778845,0.01838930071186136,0.8133006884239762,0.46947340248486746,0.8133307854518664,0.5333333333333333,0.994338372984432,1.0,0.0008295719201943941,1.1102230246251565e-16,0.002370205486269983,0.0,0.10878992080688477
hist_bias_Q_lhq_0.20,A,Group_0,1634,0.8112604809942586,0.018174954164041485,0.8130717711984352,0.4653804198393185,0.8133102665152001,0.5333333333333332,0.9940775647455007,1.0,0.0007473488911213799,1.1102230246251565e-16,0.0021352825460608793,0.0,0.14809250831604004
hist_bias_Q_lhq_0.20,A,Group_1,1666,0.8105131321031372,0.020602401677949127,0.8130761382630239,0.468883543876898,0.8133132523715001,0.5333333333333333,0.9919422821994398,1.0,0.0007473488911213799,1.1102230246251565e-16,0.0021352825460608793,0.0,0.14809250831604004
hist_bias_R_lhr_0.20,A,Group_0,1634,0.8110970604144523,0.017212212114723343,0.8130508307145559,0.48050613477113613,0.8133053142763313,0.5333333333333332,0.9936106488031973,1.0,0.00032659811372637293,1.1102230246251565e-16,0.0009331374677896687,0.0,0.14809584617614746
hist_bias_R_lhr_0.20,A,Group_1,1666,0.8107704623007259,0.01996503530989061,0.8130624705490241,0.4633727929271233,0.8133118685991275,0.5333333333333333,0.9926775113354076,1.0,0.00032659811372637293,1.1102230246251565e-16,0.0009331374677896687,0.0,0.14809584617614746
interaction_bias_lyb_0.20,A,Group_0,1634,0.8079137478094809,0.02794289594623932,0.8127487036859921,0.48113788628358073,0.8132753934438856,0.5333333333333332,0.9845154699318502,1.0,0.0017371059533707323,1.1102230246251565e-16,0.004963159866773648,0.0,0.1473226547241211
interaction_bias_lyb_0.20,A,Group_1,1666,0.8061766418561102,0.03228064250733655,0.812771310093962,0.46847891219239773,0.8132893917415883,0.5333333333333333,0.9795523100650766,1.0,0.0017371059533707323,1.1102230246251565e-16,0.004963159866773648,0.0,0.1473226547241211
meas_bias_Y_linear_lmy_0.20,A,Group_0,1634,0.8121813357980789,0.0131383234376458,0.8132993727515095,0.5820721092415373,0.8133299736251743,0.5333333333333332,0.9967085784707019,1.0,0.0008295719201943941,1.1102230246251565e-16,0.002370205486269983,0.0,0.1470947265625
meas_bias_Y_linear_lmy_0.20,A,Group_1,1666,0.8113517638778845,0.01838930071186136,0.8133006884239762,0.46947340248486746,0.8133307854518664,0.5333333333333333,0.994338372984432,1.0,0.0008295719201943941,1.1102230246251565e-16,0.002370205486269983,0.0,0.1470947265625
meas_bias_Y_nonlinear_lmy_0.20,A,Group_0,1634,0.8113408214738929,0.017870225785722033,0.81311209650586,0.4793336522972633,0.8133114332532362,0.5333333333333332,0.9943071089730272,1.0,0.0008012015901810443,1.1102230246251565e-16,0.002289147400517111,0.0,0.14840078353881836
meas_bias_Y_nonlinear_lmy_0.20,A,Group_1,1666,0.8105396198837118,0.02105806367935948,0.8131206619668777,0.48310978583032016,0.8133167248368885,0.5333333333333333,0.9920179615725101,1.0,0.0008012015901810443,1.1102230246251565e-16,0.002289147400517111,0.0,0.14840078353881836
meas_bias_R_lm_0.20,A,Group_0,1634,0.7904898392221338,0.05967806696229808,0.8096111894378359,0.46571420021145576,0.8129553760401774,0.5333333333333332,0.9347328739680009,1.0,4.287167640326661e-05,1.1102230246251565e-16,0.00012249050400958694,0.0,0.1534121036529541
meas_bias_R_lm_0.20,A,Group_1,1666,0.790532710898537,0.05638133327384669,0.8096548742641592,0.46431821375225,0.8129906491008452,0.5333333333333333,0.9348553644720105,1.0,4.287167640326661e-05,1.1102230246251565e-16,0.00012249050400958694,0.0,0.1534121036529541
undersample_pu_0.20,A,Group_0,2475,0.8113884474212444,0.015585347829641601,0.8130234409780772,0.46579768277968936,0.8132998557622962,0.5333333333333333,0.9944431831083173,1.0,0.00038689237850297875,1.1102230246251565e-16,0.0011054067957226854,0.0,0.13848042488098145
undersample_pu_0.20,A,Group_1,495,0.8110015550427414,0.019148060513760515,0.8130136906690053,0.5395191742034428,0.8133092220618516,0.5333333333333332,0.9933377763125946,1.0,0.00038689237850297875,1.1102230246251565e-16,0.0011054067957226854,0.0,0.13848042488098145
representation_bias_lr_true0.20,A,Group_0,2475,0.8111575652478933,0.018477066396695527,0.8131542428595784,0.4673251745839957,0.8133165514586539,0.5333333333333333,0.9937835197558855,1.0,0.002044804957544888,1.1102230246251565e-16,0.005842299878699886,0.0,0.13368868827819824
representation_bias_lr_true0.20,A,Group_1,495,0.8132023702054382,7.694988629205769e-05,0.8132400101062406,0.8130103124709259,0.8132790216737965,0.5333333333333332,0.9996258196345854,1.0,0.002044804957544888,1.1102230246251565e-16,0.005842299878699886,0.0,0.13368868827819824
label_noise_sy_0.20,A,Group_0,1634,0.8109837328960972,0.019250162945965193,0.8131124721640154,0.47867106364559164,0.8133114704658257,0.5333333333333332,0.9932868558936112,1.0,0.0008276158114892684,1.1102230246251565e-16,0.002364616604255354,0.0,0.14343738555908203
label_noise_sy_0.20,A,Group_1,1666,0.8101561170846079,0.022593676275162677,0.8131210230919932,0.4822391147750909,0.8133167530585581,0.5333333333333333,0.9909222392893559,1.0,0.0008276158114892684,1.1102230246251565e-16,0.002364616604255354,0.0,0.14343738555908203
hist_bias_Y_ly_0.30,A,Group_0,1634,0.8089443907931874,0.021145330882281425,0.8123558834137007,0.5267683576108848,0.8132363400322162,0.5333333333333332,0.9874601641710119,1.0,0.0010391039451143058,1.1102230246251565e-16,0.0029688684146129685,0.0,0.10915374755859375
hist_bias_Y_ly_0.30,A,Group_1,1666,0.8079052868480731,0.02463860465231533,0.8123936282791452,0.5203521995078726,0.813259771168558,0.5333333333333333,0.9844912957563989,1.0,0.0010391039451143058,1.1102230246251565e-16,0.0029688684146129685,0.0,0.10915374755859375
hist_bias_Q_lhq_0.30,A,Group_0,1634,0.8105511902374443,0.019041568855299746,0.8128479990492837,0.46682909570647807,0.8132947260987099,0.5333333333333332,0.9920510197260312,1.0,0.0006624650980986413,1.1102230246251565e-16,0.00189275742313888,0.0,0.14728713035583496
hist_bias_Q_lhq_0.30,A,Group_1,1666,0.8098887251393456,0.02005172706079805,0.8128616219840002,0.5202962360321646,0.8132997233238913,0.5333333333333333,0.9901582623028923,1.0,0.0006624650980986413,1.1102230246251565e-16,0.00189275742313888,0.0,0.14728713035583496
hist_bias_R_lhr_0.30,A,Group_0,1634,0.8095439175605225,0.020852689487309593,0.8126150767116536,0.4711220493226608,0.8132613992022144,0.5333333333333332,0.9891730977919688,1.0,0.0001695848486499285,1.1102230246251565e-16,0.0004845281390000178,0.0,0.14655780792236328
hist_bias_R_lhr_0.30,A,Group_1,1666,0.8097135024091724,0.020739592607861387,0.8126402355631455,0.4719968619355423,0.8132779454212146,0.5333333333333333,0.9896576259309688,1.0,0.0001695848486499285,1.1102230246251565e-16,0.0004845281390000178,0.0,0.14655780792236328
interaction_bias_lyb_0.30,A,Group_0,1634,0.8035291315800991,0.036584624092611595,0.8118093926247588,0.46805086986380257,0.8131818439593517,0.5333333333333332,0.9719879949907595,1.0,0.002381315940760742,1.1102230246251565e-16,0.006803759830745326,0.0,0.14264369010925293
interaction_bias_lyb_0.30,A,Group_1,1666,0.8011478156393383,0.04263497761304169,0.8118681297751771,0.47475073289093594,0.8132184345689322,0.5333333333333333,0.9651842351600142,1.0,0.002381315940760742,1.1102230246251565e-16,0.006803759830745326,0.0,0.14264369010925293
meas_bias_Y_linear_lmy_0.30,A,Group_0,1634,0.8089443907931874,0.021145330882281425,0.8123558834137007,0.5267683576108848,0.8132363400322162,0.5333333333333332,0.9874601641710119,1.0,0.0010391039451143058,1.1102230246251565e-16,0.0029688684146129685,0.0,0.14266681671142578
meas_bias_Y_linear_lmy_0.30,A,Group_1,1666,0.8079052868480731,0.02463860465231533,0.8123936282791452,0.5203521995078726,0.813259771168558,0.5333333333333333,0.9844912957563989,1.0,0.0010391039451143058,1.1102230246251565e-16,0.0029688684146129685,0.0,0.14266681671142578
meas_bias_Y_nonlinear_lmy_0.30,A,Group_0,1634,0.8086273816248025,0.02169832814333443,0.8122464339674518,0.5267736289720131,0.8132254411356006,0.5333333333333332,0.9865544236899121,1.0,0.0010718203083436295,1.1102230246251565e-16,0.003062343738124862,0.0,0.14409852027893066
meas_bias_Y_nonlinear_lmy_0.30,A,Group_1,1666,0.8075555613164589,0.02522059126872059,0.8122883894669373,0.510997284100873,0.8132515044008815,0.5333333333333333,0.9834920799517872,1.0,0.0010718203083436295,1.1102230246251565e-16,0.003062343738124862,0.0,0.14409852027893066
